,gender,first-name,last-name,date-bought-car,year-bought-car,car-make,engine-type,year-of-visit,date-of-visit,car-age-in-years,car-miles,car-age-in-months
7861,Male,AARON,WADE,2014-01-01,2014,Manufacturer_3,diesel,2020,2020-01-03,6,124386,72
7862,Male,AIDEN,HEATH,2016-07-01,2016,Manufacturer_2,petrol,2020,2020-07-24,4,73968,48
7863,Male,ANDREW,DAVENPORT,2018-06-01,2018,Manufacturer_2,diesel,2020,2020-06-21,2,45378,24
7864,Male,MATTHEW,STEVENSON,2018-06-01,2018,Manufacturer_1,diesel,2020,2020-02-12,2,17566,20
7865,Female,ALYSSA,RODRIGUEZ,2019-06-01,2019,Manufacturer_3,petrol,2020,2020-09-07,1,17510,15
7866,Female,MIA,PROCTOR,2016-03-01,2016,Manufacturer_5,petrol,2020,2020-07-12,4,60300,52
7867,Female,MIA,RUSH,2019-03-01,2019,Manufacturer_5,diesel,2020,2020-05-24,1,26636,14
7868,Male,ISAAC,WEST,2010-03-01,2010,Manufacturer_3,petrol,2015,2015-12-14,5,122690,69
7869,Male,JONATHAN,MULLINS,2019-07-01,2019,Manufacturer_2,petrol,2020,2020-08-06,1,21147,13
7870,Male,MATTHEW,CORTES,2019-07-01,2019,Manufacturer_2,diesel,2020,2020-04-11,1,15190,9
7871,Male,NOAH,GRANT,2014-11-01,2014,Manufacturer_3,petrol,2017,2017-03-23,3,65046,28
7872,Female,EMILY,BARKER,2006-10-01,2006,Manufacturer_5,diesel,2008,2008-06-25,2,46200,20
7873,Female,EVELYN,VO,2013-09-01,2013,Manufacturer_4,petrol,2017,2017-06-25,4,24680,45
7874,Female,ALYSSA,MERRITT,2009-07-01,2009,Manufacturer_3,petrol,2016,2016-12-22,7,184548,89
7875,Female,NATALIE,DONOVAN,2007-12-01,2007,Manufacturer_1,petrol,2014,2014-07-10,7,80682,79
7876,Female,CHLOE,TERRY,2019-03-01,2019,Manufacturer_2,petrol,2020,2020-10-10,1,9566,19
7877,Female,HAILEY,SIMS,2007-10-01,2007,Manufacturer_4,petrol,2012,2012-10-23,5,87855,60
7878,Male,DANIEL,STEWART,2005-02-01,2005,Manufacturer_3,diesel,2013,2013-02-03,8,74816,96
7879,Male,ADRIAN,RUSSELL,2006-03-01,2006,Manufacturer_5,diesel,2008,2008-07-07,2,15370,28
7880,Female,SOPHIA,SNYDER,2012-08-01,2012,Manufacturer_2,diesel,2016,2016-05-20,4,23556,45
7881,Female,ALEXA,BANKS,2005-05-01,2005,Manufacturer_3,petrol,2007,2007-08-09,2,17160,27
7882,Female,OLIVIA,ROBERTS,2019-04-01,2019,Manufacturer_3,petrol,2020,2020-03-05,1,20843,11
7883,Male,DAVID,DUFFY,2017-09-01,2017,Manufacturer_3,petrol,2020,2020-06-10,3,32376,33
7884,Female,CAMILA,QUINN,2019-07-01,2019,Manufacturer_4,diesel,2020,2020-07-11,1,9551,12
7885,Female,MIA,HOPKINS,2015-12-01,2015,Manufacturer_5,petrol,2020,2020-02-25,5,90225,50
7886,Male,ALEXANDER,DURAN,2006-10-01,2006,Manufacturer_1,diesel,2015,2015-06-14,9,235899,104
7887,Male,LOGAN,ANDRADE,2007-09-01,2007,Manufacturer_2,diesel,2014,2014-05-02,7,90412,80
7888,Female,EMMA,DALTON,2013-01-01,2013,Manufacturer_5,petrol,2020,2020-04-06,7,59332,87
7889,Female,EVELYN,STEIN,2013-01-01,2013,Manufacturer_5,petrol,2020,2020-09-14,7,152656,92
7890,Male,JOSHUA,WALKER,2012-11-01,2012,Manufacturer_3,petrol,2020,2020-03-25,8,141200,88
7891,Female,EVELYN,MARSH,2010-12-01,2010,Manufacturer_3,petrol,2016,2016-11-25,6,92370,71
7892,Male,ISAAC,WALSH,2014-10-01,2014,Manufacturer_1,diesel,2020,2020-06-13,6,31950,68
7893,Male,AIDEN,HUNT,2018-03-01,2018,Manufacturer_5,petrol,2020,2020-01-18,2,14660,22
7894,Female,AVA,GARRETT,2015-02-01,2015,Manufacturer_4,petrol,2020,2020-09-11,5,115185,67
7895,Female,ZOE,PERRY,2007-07-01,2007,Manufacturer_5,petrol,2016,2016-05-25,9,247896,106
7896,Male,AIDEN,GILLESPIE,2019-05-01,2019,Manufacturer_4,diesel,2020,2020-10-22,1,21464,17
7897,Female,SOPHIA,QUINTANA,2007-12-01,2007,Manufacturer_4,diesel,2012,2012-05-12,5,132645,53
7898,Male,ANGEL,HAMPTON,2016-08-01,2016,Manufacturer_3,petrol,2020,2020-03-25,4,24084,43
7899,Female,ANDREA,BAKER,2005-05-01,2005,Manufacturer_4,diesel,2008,2008-04-01,3,43113,35
7900,Female,CAMILA,HOWELL,2015-01-01,2015,Manufacturer_4,petrol,2020,2020-06-14,5,123370,65
7901,Female,ISABELLA,BARTLETT,2008-06-01,2008,Manufacturer_4,diesel,2017,2017-10-16,9,262188,112
7902,Female,ALEXIS,BELTRAN,2008-11-01,2008,Manufacturer_1,petrol,2013,2013-08-10,5,45825,57
7903,Male,ISAAC,MADDEN,2015-06-01,2015,Manufacturer_2,diesel,2016,2016-12-16,1,15396,18
7904,Male,ADRIAN,SCHMIDT,2014-04-01,2014,Manufacturer_3,petrol,2015,2015-09-02,1,22515,17
7905,Male,JUAN,GARNER,2006-12-01,2006,Manufacturer_4,petrol,2014,2014-09-19,8,129520,93
7906,Female,SAMANTHA,SHERMAN,2014-04-01,2014,Manufacturer_5,diesel,2020,2020-06-24,6,75960,74
7907,Male,ETHAN,HUGHES,2005-03-01,2005,Manufacturer_4,diesel,2013,2013-03-06,8,209672,96
7908,Female,ELIZABETH,BUTLER,2008-04-01,2008,Manufacturer_3,diesel,2016,2016-01-18,8,135272,93
7909,Female,SARAH,SALGADO,2011-10-01,2011,Manufacturer_4,diesel,2020,2020-12-19,9,112428,110
7910,Female,LUNA,ODOM,2006-11-01,2006,Manufacturer_3,petrol,2010,2010-03-20,4,90100,40
7911,Male,BRANDON,CORDOVA,2015-05-01,2015,Manufacturer_2,petrol,2016,2016-10-17,1,10726,17
7912,Female,OLIVIA,CHAMBERS,2013-01-01,2013,Manufacturer_4,diesel,2018,2018-07-21,5,36775,66
7913,Female,MADISON,RODRIGUEZ,2018-05-01,2018,Manufacturer_4,petrol,2020,2020-05-07,2,43450,24
7914,Female,GENESIS,PERSON,2019-07-01,2019,Manufacturer_5,petrol,2020,2020-10-01,1,28778,15
7915,Male,JOSHUA,PERRY,2008-12-01,2008,Manufacturer_1,diesel,2015,2015-10-07,7,69433,82
7916,Female,VICTORIA,KNIGHT,2014-08-01,2014,Manufacturer_5,diesel,2020,2020-03-12,6,125340,67
7917,Female,EMMA,VAUGHN,2019-08-01,2019,Manufacturer_2,petrol,2020,2020-04-24,1,23456,8
7918,Male,MATTHEW,BENNETT,2013-05-01,2013,Manufacturer_5,petrol,2014,2014-08-20,1,8714,15
7919,Female,HAILEY,MERRITT,2014-09-01,2014,Manufacturer_2,petrol,2015,2015-09-15,1,6789,12
7920,Male,ETHAN,CRUZ,2005-02-01,2005,Manufacturer_4,diesel,2007,2007-07-14,2,12410,29
7921,Female,EMMA,GLASS,2008-05-01,2008,Manufacturer_5,petrol,2016,2016-12-10,8,130104,103
7922,Female,AMELIA,COLLINS,2007-12-01,2007,Manufacturer_4,diesel,2008,2008-12-05,1,12070,12
7923,Male,DAVID,DUDLEY,2013-01-01,2013,Manufacturer_1,diesel,2018,2018-10-18,5,94810,69
7924,Male,MICHAEL,TAYLOR,2015-06-01,2015,Manufacturer_3,petrol,2019,2019-03-05,4,36868,45
7925,Female,MADISON,STEWART,2005-06-01,2005,Manufacturer_3,diesel,2006,2006-11-04,1,11285,17
7926,Male,CHRISTOPHER,WHEELER,2012-02-01,2012,Manufacturer_4,petrol,2014,2014-07-13,2,27076,29
7927,Male,MATEO,LIN,2011-06-01,2011,Manufacturer_4,diesel,2019,2019-10-13,8,78832,100
7928,Female,ALEXA,HUBER,2010-09-01,2010,Manufacturer_3,diesel,2019,2019-10-14,9,266895,109
7929,Male,CHRISTOPHER,CORTEZ,2008-05-01,2008,Manufacturer_2,petrol,2017,2017-09-12,9,205173,112
7930,Female,SOFIA,WHITAKER,2010-11-01,2010,Manufacturer_1,diesel,2015,2015-11-16,5,144235,60
7931,Female,JOCELYN,ENGLISH,2015-10-01,2015,Manufacturer_1,petrol,2020,2020-05-18,5,126990,55
7932,Male,ANGEL,RICH,2011-08-01,2011,Manufacturer_2,petrol,2019,2019-02-18,8,81800,90
7933,Female,NATALIE,FERGUSON,2005-10-01,2005,Manufacturer_5,diesel,2007,2007-02-02,2,27428,16
7934,Male,DANIEL,MARSH,2006-11-01,2006,Manufacturer_3,petrol,2013,2013-08-14,7,179403,81
7935,Female,OLIVIA,RAMSEY,2013-10-01,2013,Manufacturer_5,diesel,2014,2014-09-11,1,29678,11
7936,Male,SEBASTIAN,MOSLEY,2014-10-01,2014,Manufacturer_2,diesel,2020,2020-05-18,6,148080,67
7937,Female,AVA,CONLEY,2014-05-01,2014,Manufacturer_4,diesel,2018,2018-08-22,4,29124,51
7938,Male,ALEXANDER,HAHN,2008-04-01,2008,Manufacturer_3,diesel,2014,2014-05-11,6,179106,73
7939,Female,SOFIA,PROCTOR,2009-10-01,2009,Manufacturer_4,diesel,2013,2013-01-01,4,79652,39
7940,Male,MATTHEW,CHOI,2015-02-01,2015,Manufacturer_5,diesel,2020,2020-07-13,5,139670,65
7941,Male,JULIAN,GRANT,2006-01-01,2006,Manufacturer_5,petrol,2014,2014-06-20,8,44928,101
7942,Male,LIAM,BRUCE,2017-11-01,2017,Manufacturer_3,diesel,2018,2018-07-07,1,17009,8
7943,Female,ELIZABETH,KNOX,2008-10-01,2008,Manufacturer_5,petrol,2012,2012-03-14,4,119312,41
7944,Male,JOSE,HARMON,2011-08-01,2011,Manufacturer_4,diesel,2012,2012-05-22,1,5838,9
7945,Female,SOFIA,LOGAN,2019-08-01,2019,Manufacturer_4,diesel,2020,2020-07-20,1,22204,11
7946,Male,ANTHONY,ROLLINS,2008-07-01,2008,Manufacturer_2,petrol,2014,2014-01-24,6,172164,66
7947,Male,JAMES,WELLS,2018-02-01,2018,Manufacturer_2,petrol,2020,2020-05-16,2,21590,27
7948,Male,AIDEN,CAMERON,2015-03-01,2015,Manufacturer_1,petrol,2020,2020-02-08,5,107185,59
7949,Female,VANESSA,MEDRANO,2011-08-01,2011,Manufacturer_1,petrol,2020,2020-04-20,9,227160,104
7950,Female,AVA,JENKINS,2013-11-01,2013,Manufacturer_2,diesel,2017,2017-07-13,4,89088,44
7951,Female,CHLOE,HARDIN,2018-01-01,2018,Manufacturer_1,petrol,2019,2019-08-14,1,22977,19
7952,Male,ETHAN,BEASLEY,2016-08-01,2016,Manufacturer_3,diesel,2020,2020-02-22,4,84228,42
7953,Male,ETHAN,HAIL,2010-01-01,2010,Manufacturer_3,petrol,2016,2016-11-22,6,159480,82
7954,Male,NATHAN,SIMS,2012-02-01,2012,Manufacturer_3,diesel,2015,2015-11-08,3,28587,45
7955,Female,SCARLETT,WILLIS,2008-10-01,2008,Manufacturer_5,diesel,2013,2013-12-04,5,77930,62
7956,Female,NATALIE,MELENDEZ,2013-06-01,2013,Manufacturer_2,petrol,2020,2020-07-05,7,94696,85
7957,Female,ELLA,FRANKLIN,2011-01-01,2011,Manufacturer_2,diesel,2019,2019-04-01,8,127384,99
7958,Female,EMMA,MERRITT,2010-12-01,2010,Manufacturer_3,diesel,2013,2013-12-18,3,17199,36
7959,Female,MELANIE,RIVERS,2011-03-01,2011,Manufacturer_1,petrol,2016,2016-08-23,5,93030,65
7960,Male,JACOB,MILES,2018-10-01,2018,Manufacturer_5,diesel,2020,2020-01-25,2,52732,15
7961,Female,GENESIS,MALDONADO,2010-10-01,2010,Manufacturer_5,diesel,2011,2011-07-01,1,23236,9
7962,Male,ELIJAH,SCHNEIDER,2006-03-01,2006,Manufacturer_1,diesel,2013,2013-09-01,7,141519,90
7963,Male,ANTHONY,NEWTON,2018-06-01,2018,Manufacturer_3,diesel,2020,2020-02-23,2,55600,20
7964,Female,EVELYN,BARRY,2006-05-01,2006,Manufacturer_3,petrol,2011,2011-05-05,5,114130,60
7965,Female,OLIVIA,YORK,2012-12-01,2012,Manufacturer_2,diesel,2018,2018-07-07,6,42312,67
7966,Male,BRANDON,BRIGGS,2016-02-01,2016,Manufacturer_3,petrol,2020,2020-12-04,4,87168,58
7967,Male,ANDREW,PAGE,2011-04-01,2011,Manufacturer_1,diesel,2019,2019-05-05,8,194280,97
7968,Male,MICHAEL,FIGUEROA,2010-03-01,2010,Manufacturer_1,diesel,2013,2013-03-04,3,51603,36
7969,Female,OLIVIA,QUINN,2014-09-01,2014,Manufacturer_1,petrol,2019,2019-02-15,5,147475,53
7970,Male,SEBASTIAN,RUSSELL,2016-10-01,2016,Manufacturer_1,diesel,2020,2020-08-23,4,26140,46
7971,Female,GRACE,RICE,2012-06-01,2012,Manufacturer_2,petrol,2016,2016-03-06,4,113088,45
7972,Male,ADRIAN,ANDREWS,2005-07-01,2005,Manufacturer_4,diesel,2007,2007-07-12,2,19882,24
7973,Female,ANDREA,LUNA,2009-08-01,2009,Manufacturer_4,diesel,2010,2010-03-15,1,29205,7
7974,Female,MADISON,BENITEZ,2008-10-01,2008,Manufacturer_1,petrol,2012,2012-10-02,4,87896,48
7975,Female,NATALIE,PARSONS,2014-06-01,2014,Manufacturer_4,petrol,2016,2016-03-21,2,55964,21
7976,Female,SAMANTHA,MUELLER,2016-11-01,2016,Manufacturer_5,diesel,2020,2020-11-08,4,87796,48
7977,Female,SOPHIA,JARAMILLO,2018-10-01,2018,Manufacturer_5,diesel,2020,2020-01-14,2,44256,15
7978,Male,DAVID,DONALDSON,2007-09-01,2007,Manufacturer_1,petrol,2011,2011-12-16,4,58724,51
7979,Male,DYLAN,HUMPHREY,2016-07-01,2016,Manufacturer_3,petrol,2020,2020-12-05,4,47728,53
7980,Male,BRANDON,SPENCE,2016-02-01,2016,Manufacturer_3,petrol,2020,2020-06-08,4,46444,52
7981,Male,MICHAEL,MALONE,2005-02-01,2005,Manufacturer_4,petrol,2009,2009-11-23,4,104644,57
7982,Male,DANIEL,GALVAN,2010-06-01,2010,Manufacturer_5,diesel,2013,2013-01-03,3,63711,31
7983,Male,LUCAS,TRUJILLO,2017-05-01,2017,Manufacturer_1,diesel,2020,2020-02-20,3,35403,33
7984,Male,LOGAN,PENA,2008-10-01,2008,Manufacturer_2,petrol,2010,2010-06-04,2,58378,20
7985,Male,JACOB,ROACH,2012-05-01,2012,Manufacturer_2,diesel,2020,2020-09-20,8,135976,100
7986,Male,ANGEL,MOLINA,2006-12-01,2006,Manufacturer_3,diesel,2009,2009-05-09,3,35994,29
7987,Female,GRACE,WELCH,2019-06-01,2019,Manufacturer_5,diesel,2020,2020-08-08,1,7125,14
7988,Male,MATTHEW,BISHOP,2007-05-01,2007,Manufacturer_3,diesel,2013,2013-04-03,6,164388,71
7989,Female,SOFIA,PATEL,2012-01-01,2012,Manufacturer_1,petrol,2020,2020-01-08,8,148592,96
7990,Female,CAMILA,PAUL,2009-02-01,2009,Manufacturer_5,petrol,2017,2017-12-03,8,203616,106
7991,Female,CHLOE,BROWN,2011-12-01,2011,Manufacturer_2,diesel,2018,2018-08-05,7,170835,80
7992,Female,EMMA,LAWRENCE,2008-09-01,2008,Manufacturer_4,diesel,2010,2010-03-14,2,23690,18
7993,Female,ARIA,CALDWELL,2008-10-01,2008,Manufacturer_5,diesel,2012,2012-01-16,4,93484,39
7994,Male,ANTHONY,JONES,2008-01-01,2008,Manufacturer_5,petrol,2014,2014-08-19,6,96624,79
7995,Female,NATALIE,COLEMAN,2005-01-01,2005,Manufacturer_4,diesel,2008,2008-01-23,3,62196,36
7996,Male,ISAAC,GALLAGHER,2008-02-01,2008,Manufacturer_4,diesel,2014,2014-05-15,6,36582,75
7997,Male,ADRIAN,HILL,2005-09-01,2005,Manufacturer_4,petrol,2012,2012-04-02,7,138761,79
7998,Female,MIA,LEWIS,2019-11-01,2019,Manufacturer_2,petrol,2020,2020-04-04,1,22890,5
7999,Female,ANDREA,WATERS,2015-07-01,2015,Manufacturer_1,petrol,2020,2020-09-13,5,121090,62
8000,Male,JACOB,MIDDLETON,2015-11-01,2015,Manufacturer_3,petrol,2020,2020-09-19,5,116005,58
8001,Female,VICTORIA,GONZALEZ,2011-05-01,2011,Manufacturer_1,diesel,2017,2017-11-06,6,36864,78
8002,Male,DYLAN,WALLS,2012-10-01,2012,Manufacturer_1,diesel,2014,2014-04-14,2,50168,18
8003,Female,VANESSA,SANTOS,2017-11-01,2017,Manufacturer_3,diesel,2019,2019-03-04,2,50432,16
8004,Male,JONATHAN,PARRA,2015-05-01,2015,Manufacturer_4,petrol,2016,2016-12-03,1,29560,19
8005,Female,SAMANTHA,WALTER,2012-08-01,2012,Manufacturer_3,petrol,2020,2020-07-14,8,78560,95
8006,Male,ANTHONY,MEYER,2015-07-01,2015,Manufacturer_5,diesel,2016,2016-03-12,1,22095,8
8007,Female,ARIA,GROSS,2016-10-01,2016,Manufacturer_3,petrol,2020,2020-04-16,4,55508,42
8008,Male,ETHAN,BENJAMIN,2018-02-01,2018,Manufacturer_1,petrol,2019,2019-07-04,1,11620,17
8009,Female,EMMA,VALENCIA,2018-05-01,2018,Manufacturer_1,diesel,2020,2020-09-25,2,34320,28
8010,Female,ISABELLA,VILLALOBOS,2008-12-01,2008,Manufacturer_2,petrol,2016,2016-09-11,8,196232,93
8011,Male,OLIVER,TODD,2009-12-01,2009,Manufacturer_4,petrol,2014,2014-08-17,5,105950,56
8012,Female,ABIGAIL,TRUJILLO,2015-03-01,2015,Manufacturer_2,diesel,2016,2016-10-03,1,14794,19
8013,Female,SOPHIA,GILES,2009-04-01,2009,Manufacturer_3,diesel,2016,2016-05-12,7,84728,85
8014,Male,JOSE,ORTEGA,2005-11-01,2005,Manufacturer_5,diesel,2014,2014-01-12,9,140121,98
8015,Male,CHRISTOPHER,CHUNG,2011-05-01,2011,Manufacturer_2,petrol,2013,2013-05-15,2,10642,24
8016,Female,KIMBERLY,ROBINSON,2007-04-01,2007,Manufacturer_3,diesel,2008,2008-06-23,1,19775,14
8017,Male,MICHAEL,SANDOVAL,2010-07-01,2010,Manufacturer_5,petrol,2016,2016-10-10,6,38196,75
8018,Male,JACOB,TREJO,2006-11-01,2006,Manufacturer_3,diesel,2015,2015-06-19,9,239247,103
8019,Female,OLIVIA,WOLF,2012-02-01,2012,Manufacturer_2,petrol,2013,2013-06-08,1,17319,16
8020,Male,JACOB,COOPER,2005-12-01,2005,Manufacturer_1,petrol,2008,2008-08-10,3,22863,32
8021,Male,ANDREW,BLACK,2019-07-01,2019,Manufacturer_3,diesel,2020,2020-05-21,1,16569,10
8022,Male,CHRISTOPHER,GARRETT,2009-08-01,2009,Manufacturer_2,diesel,2011,2011-04-05,2,39146,20
8023,Male,ETHAN,CHERRY,2018-11-01,2018,Manufacturer_5,diesel,2020,2020-07-12,2,41450,20
8024,Male,ELIJAH,REILLY,2006-08-01,2006,Manufacturer_2,diesel,2008,2008-07-11,2,47932,23
8025,Female,CAMILA,MILLS,2006-03-01,2006,Manufacturer_4,petrol,2009,2009-02-03,3,45570,35
8026,Female,SOFIA,BAXTER,2010-11-01,2010,Manufacturer_1,petrol,2017,2017-02-05,7,152390,75
8027,Male,JOSHUA,PACHECO,2014-03-01,2014,Manufacturer_2,petrol,2017,2017-10-08,3,21114,43
8028,Female,BRIANNA,SCHROEDER,2010-09-01,2010,Manufacturer_4,petrol,2015,2015-04-20,5,147640,55
8029,Female,ZOE,MORGAN,2019-11-01,2019,Manufacturer_1,diesel,2020,2020-08-16,1,21793,9
8030,Male,MATTHEW,ARROYO,2006-09-01,2006,Manufacturer_3,diesel,2015,2015-06-18,9,203184,105
8031,Male,JAYDEN,RUSH,2006-03-01,2006,Manufacturer_1,petrol,2007,2007-01-21,1,12591,10
8032,Female,ELLA,DELGADO,2006-09-01,2006,Manufacturer_5,diesel,2009,2009-07-03,3,51117,34
8033,Male,DAVID,ALEXANDER,2017-09-01,2017,Manufacturer_2,petrol,2020,2020-06-22,3,26295,33
8034,Female,JESSICA,STEELE,2007-02-01,2007,Manufacturer_1,diesel,2011,2011-07-17,4,66556,53
8035,Male,ANTHONY,KHAN,2018-07-01,2018,Manufacturer_4,petrol,2020,2020-11-15,2,22770,28
8036,Female,VICTORIA,BRANCH,2015-07-01,2015,Manufacturer_4,petrol,2020,2020-01-15,5,50605,54
8037,Male,DAVID,CONNER,2019-06-01,2019,Manufacturer_3,petrol,2020,2020-12-19,1,19585,18
8038,Male,CHRISTOPHER,LARSEN,2015-02-01,2015,Manufacturer_1,petrol,2016,2016-06-13,1,10464,16
8039,Female,OLIVIA,RAY,2005-01-01,2005,Manufacturer_1,petrol,2010,2010-10-21,5,38760,69
8040,Female,MIA,JACOBSON,2016-09-01,2016,Manufacturer_3,diesel,2020,2020-11-10,4,87556,50
8041,Male,MATTHEW,HUBBARD,2007-07-01,2007,Manufacturer_5,petrol,2008,2008-03-03,1,28585,8
8042,Female,BELLA,CASEY,2017-06-01,2017,Manufacturer_5,diesel,2020,2020-08-05,3,83262,38
8043,Male,JUAN,WELCH,2011-05-01,2011,Manufacturer_1,petrol,2019,2019-08-19,8,61120,99
8044,Female,CHLOE,RANDOLPH,2010-03-01,2010,Manufacturer_4,petrol,2014,2014-09-04,4,28760,54
8045,Male,LOGAN,BALL,2017-06-01,2017,Manufacturer_2,diesel,2020,2020-03-04,3,55671,33
8046,Male,ADRIAN,HOBBS,2006-07-01,2006,Manufacturer_4,diesel,2007,2007-01-18,1,24571,6
8047,Male,ANGEL,BARKER,2016-02-01,2016,Manufacturer_5,diesel,2020,2020-11-17,4,55072,57
8048,Female,MADISON,DICKSON,2012-05-01,2012,Manufacturer_3,diesel,2017,2017-05-10,5,127285,60
8049,Male,ANTHONY,GENTRY,2018-06-01,2018,Manufacturer_4,petrol,2020,2020-04-08,2,41880,22
8050,Female,CHARLOTTE,TERRELL,2015-09-01,2015,Manufacturer_1,diesel,2020,2020-08-02,5,134945,59
8051,Female,MELANIE,ROCHA,2008-05-01,2008,Manufacturer_1,petrol,2015,2015-03-08,7,189329,82
8052,Female,AUDREY,HAWKINS,2008-01-01,2008,Manufacturer_1,diesel,2014,2014-04-19,6,60096,75
8053,Male,ANTHONY,LARSEN,2016-02-01,2016,Manufacturer_4,petrol,2020,2020-05-23,4,46960,51
8054,Female,LUNA,ARELLANO,2006-04-01,2006,Manufacturer_2,petrol,2008,2008-10-24,2,57674,30
8055,Male,JOSHUA,VASQUEZ,2011-04-01,2011,Manufacturer_2,diesel,2015,2015-09-03,4,34632,53
8056,Female,HANNAH,GUERRA,2017-01-01,2017,Manufacturer_4,petrol,2020,2020-06-23,3,26535,41
8057,Male,ANTHONY,WALKER,2010-04-01,2010,Manufacturer_4,petrol,2019,2019-11-21,9,123093,115
8058,Male,ANGEL,FORD,2013-01-01,2013,Manufacturer_1,petrol,2017,2017-08-20,4,62112,55
8059,Male,JONATHAN,TORRES,2011-05-01,2011,Manufacturer_1,petrol,2014,2014-12-02,3,35424,43
8060,Male,DIEGO,CORONA,2014-09-01,2014,Manufacturer_5,diesel,2017,2017-07-14,3,37830,34
8061,Female,VANESSA,OBRIEN,2006-05-01,2006,Manufacturer_2,petrol,2010,2010-05-12,4,52120,48
8062,Male,NOAH,CARRILLO,2014-01-01,2014,Manufacturer_3,diesel,2017,2017-03-19,3,70950,38
8063,Male,MICHAEL,REEVES,2008-04-01,2008,Manufacturer_1,petrol,2009,2009-07-05,1,7332,15
8064,Female,JASMINE,SALGADO,2006-05-01,2006,Manufacturer_5,diesel,2007,2007-04-24,1,26033,11
8065,Female,SOFIA,ZIMMERMAN,2018-11-01,2018,Manufacturer_4,petrol,2020,2020-06-16,2,46414,19
8066,Female,ISABELLA,RIVERA,2010-08-01,2010,Manufacturer_5,diesel,2013,2013-05-13,3,39120,33
8067,Male,BRANDON,MAGANA,2012-04-01,2012,Manufacturer_2,petrol,2020,2020-12-06,8,196824,104
8068,Female,EMILY,PRICE,2011-03-01,2011,Manufacturer_5,diesel,2020,2020-07-25,9,130374,112
8069,Male,BENJAMIN,COMBS,2014-09-01,2014,Manufacturer_5,diesel,2020,2020-06-15,6,94560,69
8070,Female,SAMANTHA,BAKER,2015-04-01,2015,Manufacturer_3,petrol,2020,2020-02-25,5,104220,58
8071,Male,ANGEL,LLOYD,2013-03-01,2013,Manufacturer_2,petrol,2016,2016-03-16,3,63561,36
8072,Male,ETHAN,MARSHALL,2006-10-01,2006,Manufacturer_1,diesel,2009,2009-09-06,3,61812,35
8073,Male,ISAAC,FRY,2010-12-01,2010,Manufacturer_5,petrol,2013,2013-08-07,3,76923,32
8074,Male,ANGEL,HIGGINS,2011-05-01,2011,Manufacturer_4,diesel,2015,2015-08-22,4,56680,51
8075,Female,EMMA,HUMPHREY,2008-02-01,2008,Manufacturer_3,diesel,2017,2017-07-07,9,79056,113
8076,Male,JOSE,ROLLINS,2019-05-01,2019,Manufacturer_3,petrol,2020,2020-08-13,1,9001,15
8077,Male,AARON,GILMORE,2010-12-01,2010,Manufacturer_4,petrol,2011,2011-12-23,1,29244,12
8078,Female,SOFIA,SELLERS,2019-07-01,2019,Manufacturer_2,diesel,2020,2020-07-16,1,13265,12
8079,Female,SAMANTHA,ACEVEDO,2006-02-01,2006,Manufacturer_4,petrol,2015,2015-07-07,9,157176,113
8080,Female,VICTORIA,SHERMAN,2017-01-01,2017,Manufacturer_1,diesel,2019,2019-05-08,2,52318,28
8081,Female,JOCELYN,FOX,2013-02-01,2013,Manufacturer_1,petrol,2020,2020-08-25,7,90293,90
8082,Male,ETHAN,HANSEN,2005-09-01,2005,Manufacturer_1,diesel,2011,2011-10-10,6,117096,73
8083,Female,EMILY,MATA,2005-05-01,2005,Manufacturer_4,diesel,2007,2007-03-01,2,43340,22
8084,Male,DYLAN,CURRY,2014-07-01,2014,Manufacturer_2,petrol,2020,2020-11-22,6,32880,76
8085,Female,CAMILA,PETERSEN,2015-01-01,2015,Manufacturer_3,petrol,2019,2019-08-22,4,86488,55
8086,Female,ZOE,BARRETT,2011-05-01,2011,Manufacturer_4,diesel,2012,2012-08-18,1,6320,15
8087,Female,AUDREY,MCGUIRE,2005-02-01,2005,Manufacturer_3,petrol,2011,2011-10-13,6,34278,80
8088,Female,EMILY,COMPTON,2016-03-01,2016,Manufacturer_3,petrol,2020,2020-04-06,4,54452,49
8089,Female,MADISON,GARCIA,2016-11-01,2016,Manufacturer_3,diesel,2020,2020-04-11,4,63784,41
8090,Female,OLIVIA,DURHAM,2012-05-01,2012,Manufacturer_4,diesel,2019,2019-11-05,7,151760,90
8091,Female,SCARLETT,LANDRY,2015-12-01,2015,Manufacturer_1,petrol,2020,2020-01-18,5,104125,49
8092,Female,HAILEY,GRIMES,2014-02-01,2014,Manufacturer_3,petrol,2019,2019-04-02,5,54830,62
8093,Female,HAILEY,CHOI,2007-04-01,2007,Manufacturer_3,diesel,2009,2009-12-10,2,45428,32
8094,Male,JACOB,JACOBSON,2016-08-01,2016,Manufacturer_3,diesel,2020,2020-08-07,4,109060,48
8095,Male,OLIVER,CHANG,2019-10-01,2019,Manufacturer_2,petrol,2020,2020-03-19,1,20231,5
8096,Female,AVA,BROWNING,2009-11-01,2009,Manufacturer_1,diesel,2014,2014-09-10,5,130605,58
8097,Female,GENESIS,FARMER,2017-12-01,2017,Manufacturer_3,petrol,2019,2019-10-10,2,16740,22
8098,Male,JULIAN,PINEDA,2019-10-01,2019,Manufacturer_1,petrol,2020,2020-04-04,1,6764,6
8099,Male,MICHAEL,ARNOLD,2011-09-01,2011,Manufacturer_5,petrol,2015,2015-03-07,4,49564,42
